"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"102","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","GBIF:2770879","Aloe","Plantae | Tracheophyta | Liliopsida | Asparagales | Xanthorrhoeaceae | Aloe",NA,NA,NA,NA,NA
"103","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:61019","Grewia","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | grewia",NA,NA,NA,NA,NA
"104","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:72159","Digitaria","Animalia | Mollusca | Bivalvia | Carditoida | Crassatelloidea | Astartidae | Digitaria",NA,NA,NA,NA,NA
"105","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:27878","Indigofera","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Indigofera",NA,NA,NA,NA,NA
"106","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:34643","Sansevieria","Plantae | Tracheophyta | Liliopsida | Asparagales | Asparagaceae | sansevieria",NA,NA,NA,NA,NA
"107","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:38426","Heliotropium","Plantae | Tracheophyta | Magnoliopsida | Boraginales | Boraginaceae | Heliotropium",NA,NA,NA,NA,NA
"108","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:59534","Ziziphus","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rhamnaceae | ziziphus",NA,NA,NA,NA,NA
"109","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:60627","Ficus","Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus",NA,NA,NA,NA,NA
"110","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:60741","Hibiscus","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | hibiscus",NA,NA,NA,NA,NA
"111","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:61788","Jasminum","Plantae | Tracheophyta | Magnoliopsida | Lamiales | Oleaceae | Jasminum",NA,NA,NA,NA,NA
"112","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:71367","Abutilon","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | abutilon",NA,NA,NA,NA,NA
"113","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:590598","Cissus rotundifolia","Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Cissus | Cissus rotundifolia",NA,NA,NA,NA,NA
"114","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:2880476","Cissus quadrangularis","Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Cissus | Cissus quadrangularis",NA,NA,NA,NA,NA
"115","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:483490","Sclerocarya birrea","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Sclerocarya | Sclerocarya birrea",NA,NA,NA,NA,NA
"116","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:691093","Acacia tortilis","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Acacia | Acacia tortilis",NA,NA,NA,NA,NA
"117","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:5380680","Hoslundia opposita","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Asterids | Lamiids | Lamiales | Lamiaceae | Nepetoideae | Ocimeae | Hoslundia | Hoslundia opposita",NA,NA,NA,NA,NA
"118","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:850163","Emilia coccinea","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Emilia | Emilia coccinea",NA,NA,NA,NA,NA
"119","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:1114871","Cynodon dactylon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cynodon | Cynodon dactylon",NA,NA,NA,NA,NA
"120","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:5608619","Ximenia caffra","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Santalales | Ximeniaceae | Ximenia | Ximenia caffra",NA,NA,NA,NA,NA
"121","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL_V2:1115687","Panicum maximum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum maximum",NA,NA,NA,NA,NA
"122","EOL:326383","Heterohyrax brucei","Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Heterohyrax | Heterohyrax brucei",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"123","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:5218071","Breviceps adspersus","Animalia | Chordata | Amphibia | Anura | Brevicipitidae | Breviceps | Breviceps adspersus",NA,NA,NA,NA,NA
"124","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:8901465","Bitis arietans","Animalia | Chordata | Reptilia | Squamata | Viperidae | Bitis | Bitis arietans",NA,NA,NA,NA,NA
"125","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","EOL:1055080","Varanus albigularis","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus albigularis",NA,NA,NA,NA,NA
"126","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:2470729","Varanus exanthematicus","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus exanthematicus",NA,NA,NA,NA,NA
"127","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","ITIS:174118","Serpentes","Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Tetrapoda | Reptilia | Squamata | Serpentes",NA,NA,NA,NA,NA
"128","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:3242458","Anura","Animalia | Chordata | Aves | Anura",NA,NA,NA,NA,NA
"129","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","EOL:1055080","Varanus albigularis","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus albigularis",NA,NA,NA,NA,NA
"130","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:3242458","Anura","Animalia | Chordata | Aves | Anura",NA,NA,NA,NA,NA
"131","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","ITIS:174118","Serpentes","Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Tetrapoda | Reptilia | Squamata | Serpentes",NA,NA,NA,NA,NA
"132","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:8901465","Bitis arietans","Animalia | Chordata | Reptilia | Squamata | Viperidae | Bitis | Bitis arietans",NA,NA,NA,NA,NA
"133","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:5218071","Breviceps adspersus","Animalia | Chordata | Amphibia | Anura | Brevicipitidae | Breviceps | Breviceps adspersus",NA,NA,NA,NA,NA
"134","GBIF:2476041","Bucorvus leadbeateri","Animalia | Chordata | Aves | Bucerotiformes | Bucorvidae | Bucorvus | Bucorvus leadbeateri",NA,"preysOn","GBIF:2470729","Varanus exanthematicus","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus exanthematicus",NA,NA,NA,NA,NA
"135","GBIF:2470656","Varanus niloticus","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus niloticus",NA,"preysOn","GBIF:204","Actinopterygii","Animalia | Chordata | Actinopterygii",NA,NA,NA,NA,NA
"136","GBIF:2470656","Varanus niloticus","Animalia | Chordata | Reptilia | Squamata | Varanidae | Varanus | Varanus niloticus",NA,"preysOn","GBIF:204","Actinopterygii","Animalia | Chordata | Actinopterygii",NA,NA,NA,NA,NA
"137","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"138","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:418543","Solanum nigrum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum nigrum",NA,NA,NA,NA,NA
"139","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:108048","Eragrostis","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Eragrostis",NA,NA,NA,NA,NA
"140","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:585501","Achyranthes aspera","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Amaranthaceae | Achyranthes | Achyranthes aspera",NA,NA,NA,NA,NA
"141","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:53417","Acalypha","Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | acalypha",NA,NA,NA,NA,NA
"142","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:60515","Ocimum","Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Ocimum",NA,NA,NA,NA,NA
"143","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1115489","Cenchrus ciliaris","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cenchrus | Cenchrus ciliaris",NA,NA,NA,NA,NA
"144","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5163428","Maerua triphylla","Maerua triphylla",NA,NA,NA,NA,NA
"145","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:60800","Kalanchoe","Plantae | Tracheophyta | Magnoliopsida | Saxifragales | Crassulaceae | kalanchoe",NA,NA,NA,NA,NA
"146","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5349967","Cordia ovalis","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Asterids | Lamiids | Boraginales | Cordiaceae | Cordia | Cordia ovalis",NA,NA,NA,NA,NA
"147","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1122821","Commelina africana","Plantae | Tracheophyta | Liliopsida | Commelinales | Commelinaceae | Commelina | Commelina africana",NA,NA,NA,NA,NA
"148","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1114966","Heteropogon contortus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Heteropogon | Heteropogon contortus",NA,NA,NA,NA,NA
"149","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:59359","Allophylus","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | allophylus",NA,NA,NA,NA,NA
"150","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:6956733","Ficus glumosa","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Fabids | Rosales | Moraceae | Ficus | Ficus glumosa",NA,NA,NA,NA,NA
"151","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:484223","Solanum incanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum incanum",NA,NA,NA,NA,NA
"152","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:590245","Solanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum",NA,NA,NA,NA,NA
"153","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5424384","Grewia trichocarpa","Grewia trichocarpa",NA,NA,NA,NA,NA
"154","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","GBIF:2770879","Aloe","Plantae | Tracheophyta | Liliopsida | Asparagales | Xanthorrhoeaceae | Aloe",NA,NA,NA,NA,NA
"155","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5162789","Boscia angustifolia","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Brassicales | Capparaceae | Boscia | Boscia angustifolia",NA,NA,NA,NA,NA
"156","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5616414","Commiphora schimperi","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Sapindales | Burseraceae | Commiphora | Commiphora schimperi",NA,NA,NA,NA,NA
"157","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:34643","Sansevieria","Plantae | Tracheophyta | Liliopsida | Asparagales | Asparagaceae | sansevieria",NA,NA,NA,NA,NA
"158","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:60741","Hibiscus","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | hibiscus",NA,NA,NA,NA,NA
"159","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:5161369","Capparis tomentosa","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Capparaceae | Capparis | Capparis tomentosa",NA,NA,NA,NA,NA
"160","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:27878","Indigofera","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Indigofera",NA,NA,NA,NA,NA
"161","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5380680","Hoslundia opposita","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Asterids | Lamiids | Lamiales | Lamiaceae | Nepetoideae | Ocimeae | Hoslundia | Hoslundia opposita",NA,NA,NA,NA,NA
"162","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1115687","Panicum maximum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum maximum",NA,NA,NA,NA,NA
"163","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:108015","Andropogon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Andropogon",NA,NA,NA,NA,NA
"164","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:108217","Sporobolus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Sporobolus",NA,NA,NA,NA,NA
"165","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:585501","Achyranthes aspera","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Amaranthaceae | Achyranthes | Achyranthes aspera",NA,NA,NA,NA,NA
"166","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5163428","Maerua triphylla","Maerua triphylla",NA,NA,NA,NA,NA
"167","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1115489","Cenchrus ciliaris","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cenchrus | Cenchrus ciliaris",NA,NA,NA,NA,NA
"168","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:60515","Ocimum","Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Ocimum",NA,NA,NA,NA,NA
"169","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:53417","Acalypha","Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | acalypha",NA,NA,NA,NA,NA
"170","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1114966","Heteropogon contortus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Heteropogon | Heteropogon contortus",NA,NA,NA,NA,NA
"171","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:1122821","Commelina africana","Plantae | Tracheophyta | Liliopsida | Commelinales | Commelinaceae | Commelina | Commelina africana",NA,NA,NA,NA,NA
"172","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5349967","Cordia ovalis","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Asterids | Lamiids | Boraginales | Cordiaceae | Cordia | Cordia ovalis",NA,NA,NA,NA,NA
"173","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:60800","Kalanchoe","Plantae | Tracheophyta | Magnoliopsida | Saxifragales | Crassulaceae | kalanchoe",NA,NA,NA,NA,NA
"174","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:484223","Solanum incanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum incanum",NA,NA,NA,NA,NA
"175","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:590245","Solanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum",NA,NA,NA,NA,NA
"176","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:59359","Allophylus","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | allophylus",NA,NA,NA,NA,NA
"177","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5162789","Boscia angustifolia","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Brassicales | Capparaceae | Boscia | Boscia angustifolia",NA,NA,NA,NA,NA
"178","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:6956733","Ficus glumosa","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Fabids | Rosales | Moraceae | Ficus | Ficus glumosa",NA,NA,NA,NA,NA
"179","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5616414","Commiphora schimperi","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Sapindales | Burseraceae | Commiphora | Commiphora schimperi",NA,NA,NA,NA,NA
"180","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:5424384","Grewia trichocarpa","Grewia trichocarpa",NA,NA,NA,NA,NA
"181","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:5161369","Capparis tomentosa","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Capparaceae | Capparis | Capparis tomentosa",NA,NA,NA,NA,NA
"182","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","GBIF:2770879","Aloe","Plantae | Tracheophyta | Liliopsida | Asparagales | Xanthorrhoeaceae | Aloe",NA,NA,NA,NA,NA
"183","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:27878","Indigofera","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Indigofera",NA,NA,NA,NA,NA
"184","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL:34643","Sansevieria","Plantae | Tracheophyta | Liliopsida | Asparagales | Asparagaceae | sansevieria",NA,NA,NA,NA,NA
"185","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,"preysOn","EOL_V2:60741","Hibiscus","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | hibiscus",NA,NA,NA,NA,NA
